"","Word","Group","Speaker","Rater","Natural","Intell","vowel","cons"
"476","lani","CON","CON01","Rater22",62,72,"a","alv"
"477","lani","CON","CON01","Rater23",84,97,"a","alv"
"478","lani","CON","CON01","Rater24",88,64,"a","alv"
"479","lani","CON","CON01","Rater25",76,76,"a","alv"
"480","lani","CON","CON01","Rater26",72,71,"a","alv"
"481","lani","CON","CON01","Rater27",63,82,"a","alv"
"482","lani","CON","CON01","Rater28",51,60,"a","alv"
"483","lani","CON","CON01","Rater29",51,52,"a","alv"
"484","lani","CON","CON01","Rater30",58,68,"a","alv"
"485","lani","CON","CON01","Rater31",93,57,"a","alv"
"486","lani","CON","CON01","Rater32",57,24,"a","alv"
"487","lani","CON","CON01","Rater33",67,57,"a","alv"
"488","lani","CON","CON01","Rater34",13,18,"a","alv"
"489","lani","CON","CON01","Rater35",84,89,"a","alv"
"490","lani","CON","CON01","Rater36",101,94,"a","alv"
"491","lani","CON","CON01","Rater37",95,92,"a","alv"
"492","lani","CON","CON01","Rater38",82,77,"a","alv"
"493","lani","CON","CON01","Rater39",15,27,"a","alv"
"494","lani","CON","CON01","Rater40",74,55,"a","alv"
"495","lani","CON","CON01","Rater41",59,79,"a","alv"
"496","lani","DBSOFF","PD01","Rater1",79,88,"a","alv"
"497","lani","DBSOFF","PD01","Rater2",53,33,"a","alv"
"498","lani","DBSOFF","PD01","Rater3",101,96,"a","alv"
"499","lani","DBSOFF","PD01","Rater4",61,77,"a","alv"
"500","lani","DBSOFF","PD01","Rater5",101,98,"a","alv"
"501","lani","DBSOFF","PD01","Rater6",29,1,"a","alv"
"502","lani","DBSOFF","PD01","Rater7",84,78,"a","alv"
"503","lani","DBSOFF","PD01","Rater8",101,78,"a","alv"
"504","lani","DBSOFF","PD01","Rater9",81,86,"a","alv"
"505","lani","DBSOFF","PD01","Rater10",92,90,"a","alv"
"506","lani","DBSOFF","PD01","Rater11",68,69,"a","alv"
"507","lani","DBSOFF","PD01","Rater12",91,81,"a","alv"
"508","lani","DBSOFF","PD01","Rater13",60,84,"a","alv"
"509","lani","DBSOFF","PD01","Rater14",75,20,"a","alv"
"510","lani","DBSOFF","PD01","Rater15",60,83,"a","alv"
"511","lani","DBSOFF","PD01","Rater16",100,53,"a","alv"
"512","lani","DBSOFF","PD01","Rater17",34,65,"a","alv"
"513","lani","DBSOFF","PD01","Rater18",67,77,"a","alv"
"514","lani","DBSOFF","PD01","Rater19",80,27,"a","alv"
"515","lani","DBSOFF","PD01","Rater20",67,13,"a","alv"
"516","lani","DBSOFF","PD01","Rater21",66,70,"a","alv"
"517","lani","DBSOFF","PD01","Rater22",22,25,"a","alv"
"518","lani","DBSOFF","PD01","Rater23",91,92,"a","alv"
"519","lani","DBSOFF","PD01","Rater24",76,83,"a","alv"
"520","lani","DBSOFF","PD01","Rater25",79,56,"a","alv"
"521","lani","DBSOFF","PD01","Rater26",51,34,"a","alv"
"522","lani","DBSOFF","PD01","Rater27",67,78,"a","alv"
"523","lani","DBSOFF","PD01","Rater28",93,75,"a","alv"
"524","lani","DBSOFF","PD01","Rater29",73,84,"a","alv"
"525","lani","DBSOFF","PD01","Rater30",87,85,"a","alv"
"526","lani","DBSOFF","PD01","Rater31",69,97,"a","alv"
"527","lani","DBSOFF","PD01","Rater32",45,70,"a","alv"
"528","lani","DBSOFF","PD01","Rater33",101,101,"a","alv"
"529","lani","DBSOFF","PD01","Rater34",101,53,"a","alv"
"530","lani","DBSOFF","PD01","Rater35",65,70,"a","alv"
"531","lani","DBSOFF","PD01","Rater36",101,53,"a","alv"
"532","lani","DBSOFF","PD01","Rater37",85,84,"a","alv"
"533","lani","DBSOFF","PD01","Rater38",78,75,"a","alv"
"534","lani","DBSOFF","PD01","Rater39",89,80,"a","alv"
"535","lani","DBSOFF","PD01","Rater40",78,10,"a","alv"
"536","lani","DBSOFF","PD01","Rater41",88,93,"a","alv"
"537","lani","DBSOFF","PD02","Rater1",54,68,"a","alv"
"538","lani","DBSOFF","PD02","Rater2",54,97,"a","alv"
"539","lani","DBSOFF","PD02","Rater3",101,101,"a","alv"
"540","lani","DBSOFF","PD02","Rater4",84,63,"a","alv"
"541","lani","DBSOFF","PD02","Rater5",21,70,"a","alv"
"542","lani","DBSOFF","PD02","Rater6",31,101,"a","alv"
"543","lani","DBSOFF","PD02","Rater7",75,59,"a","alv"
"544","lani","DBSOFF","PD02","Rater8",100,99,"a","alv"
"545","lani","DBSOFF","PD02","Rater9",63,63,"a","alv"
"546","lani","DBSOFF","PD02","Rater10",63,80,"a","alv"
"547","lani","DBSOFF","PD02","Rater11",101,94,"a","alv"
"548","lani","DBSOFF","PD02","Rater12",86,82,"a","alv"
"549","lani","DBSOFF","PD02","Rater13",64,89,"a","alv"
"550","lani","DBSOFF","PD02","Rater14",79,89,"a","alv"
"551","lani","DBSOFF","PD02","Rater15",57,74,"a","alv"
"552","lani","DBSOFF","PD02","Rater16",56,76,"a","alv"
"553","lani","DBSOFF","PD02","Rater17",97,92,"a","alv"
"554","lani","DBSOFF","PD02","Rater18",89,95,"a","alv"
"555","lani","DBSOFF","PD02","Rater19",83,100,"a","alv"
"556","lani","DBSOFF","PD02","Rater20",68,71,"a","alv"
"557","lani","DBSOFF","PD02","Rater21",73,80,"a","alv"
"558","lani","DBSOFF","PD02","Rater22",91,96,"a","alv"
"559","lani","DBSOFF","PD02","Rater23",99,91,"a","alv"
"560","lani","DBSOFF","PD02","Rater24",91,87,"a","alv"
"561","lani","DBSOFF","PD02","Rater25",101,90,"a","alv"
"562","lani","DBSOFF","PD02","Rater26",101,94,"a","alv"
"563","lani","DBSOFF","PD02","Rater27",66,97,"a","alv"
"564","lani","DBSOFF","PD02","Rater28",101,101,"a","alv"
"565","lani","DBSOFF","PD02","Rater29",82,100,"a","alv"
"566","lani","DBSOFF","PD02","Rater30",11,96,"a","alv"
"567","lani","DBSOFF","PD02","Rater31",89,97,"a","alv"
"568","lani","DBSOFF","PD02","Rater32",58,73,"a","alv"
"569","lani","DBSOFF","PD02","Rater33",96,99,"a","alv"
"570","lani","DBSOFF","PD02","Rater34",100,100,"a","alv"
"571","lani","DBSOFF","PD02","Rater35",101,101,"a","alv"
"572","lani","DBSOFF","PD02","Rater36",91,101,"a","alv"
"573","lani","DBSOFF","PD02","Rater37",40,77,"a","alv"
"574","lani","DBSOFF","PD02","Rater38",63,101,"a","alv"
"575","lani","DBSOFF","PD02","Rater39",91,93,"a","alv"
"576","lani","DBSOFF","PD02","Rater40",101,86,"a","alv"
"577","lani","DBSOFF","PD02","Rater41",96,87,"a","alv"
"578","lani","DBSOFF","PD02","Rater42",38,70,"a","alv"
"579","lani","DBSOFF","PD04","Rater1",76,71,"a","alv"
"580","lani","DBSOFF","PD04","Rater2",77,76,"a","alv"
"581","lani","DBSOFF","PD04","Rater3",20,60,"a","alv"
"582","lani","DBSOFF","PD04","Rater4",54,32,"a","alv"
"583","lani","DBSOFF","PD04","Rater5",79,44,"a","alv"
"584","lani","DBSOFF","PD04","Rater6",85,43,"a","alv"
"585","lani","DBSOFF","PD04","Rater7",95,56,"a","alv"
"586","lani","DBSOFF","PD04","Rater8",86,101,"a","alv"
"587","lani","DBSOFF","PD04","Rater9",101,65,"a","alv"
"588","lani","DBSOFF","PD04","Rater10",75,61,"a","alv"
"589","lani","DBSOFF","PD04","Rater11",61,40,"a","alv"
"590","lani","DBSOFF","PD04","Rater12",42,51,"a","alv"
"591","lani","DBSOFF","PD04","Rater13",57,54,"a","alv"
"592","lani","DBSOFF","PD04","Rater14",80,51,"a","alv"
"593","lani","DBSOFF","PD04","Rater15",49,59,"a","alv"
"594","lani","DBSOFF","PD04","Rater16",89,58,"a","alv"
"595","lani","DBSOFF","PD04","Rater17",89,88,"a","alv"
"596","lani","DBSOFF","PD04","Rater18",21,45,"a","alv"
"597","lani","DBSOFF","PD04","Rater19",92,18,"a","alv"
"598","lani","DBSOFF","PD04","Rater20",91,93,"a","alv"
"599","lani","DBSOFF","PD04","Rater21",82,82,"a","alv"
"600","lani","DBSOFF","PD04","Rater22",27,65,"a","alv"
"601","lani","DBSOFF","PD04","Rater23",66,84,"a","alv"
"602","lani","DBSOFF","PD04","Rater24",68,76,"a","alv"
"603","lani","DBSOFF","PD04","Rater25",85,52,"a","alv"
"604","lani","DBSOFF","PD04","Rater26",85,66,"a","alv"
"605","lani","DBSOFF","PD04","Rater27",82,69,"a","alv"
"606","lani","DBSOFF","PD04","Rater28",75,80,"a","alv"
"607","lani","DBSOFF","PD04","Rater29",76,35,"a","alv"
"608","lani","DBSOFF","PD04","Rater30",21,41,"a","alv"
"609","lani","DBSOFF","PD04","Rater31",95,95,"a","alv"
"610","lani","DBSOFF","PD04","Rater32",71,52,"a","alv"
"611","lani","DBSOFF","PD04","Rater33",56,62,"a","alv"
"612","lani","DBSOFF","PD04","Rater34",77,69,"a","alv"
"613","lani","DBSOFF","PD04","Rater35",96,98,"a","alv"
"614","lani","DBSOFF","PD04","Rater36",41,71,"a","alv"
"615","lani","DBSOFF","PD04","Rater37",84,76,"a","alv"
"616","lani","DBSOFF","PD04","Rater38",40,86,"a","alv"
"617","lani","DBSOFF","PD04","Rater39",90,68,"a","alv"
"618","lani","DBSOFF","PD04","Rater40",55,15,"a","alv"
"619","lani","DBSOFF","PD04","Rater41",101,85,"a","alv"
"620","lani","DBSOFF","PD05","Rater1",40,99,"a","alv"
"621","lani","DBSOFF","PD05","Rater2",37,78,"a","alv"
"622","lani","DBSOFF","PD05","Rater3",87,95,"a","alv"
"623","lani","DBSOFF","PD05","Rater4",15,11,"a","alv"
"624","lani","DBSOFF","PD05","Rater5",32,20,"a","alv"
"625","lani","DBSOFF","PD05","Rater6",40,60,"a","alv"
"626","lani","DBSOFF","PD05","Rater7",46,62,"a","alv"
"627","lani","DBSOFF","PD05","Rater8",38,77,"a","alv"
"628","lani","DBSOFF","PD05","Rater9",87,89,"a","alv"
"629","lani","DBSOFF","PD05","Rater10",26,25,"a","alv"
"630","lani","DBSOFF","PD05","Rater11",75,89,"a","alv"
"631","lani","DBSOFF","PD05","Rater12",72,45,"a","alv"
"632","lani","DBSOFF","PD05","Rater13",51,26,"a","alv"
"633","lani","DBSOFF","PD05","Rater14",101,88,"a","alv"
"634","lani","DBSOFF","PD05","Rater15",63,83,"a","alv"
"635","lani","DBSOFF","PD05","Rater16",47,23,"a","alv"
"636","lani","DBSOFF","PD05","Rater17",53,79,"a","alv"
"637","lani","DBSOFF","PD05","Rater18",80,82,"a","alv"
"638","lani","DBSOFF","PD05","Rater19",38,71,"a","alv"
"639","lani","DBSOFF","PD05","Rater20",71,101,"a","alv"
"640","lani","DBSOFF","PD05","Rater21",25,20,"a","alv"
"641","lani","DBSOFF","PD05","Rater22",46,85,"a","alv"
"642","lani","DBSOFF","PD05","Rater23",77,74,"a","alv"
"643","lani","DBSOFF","PD05","Rater24",72,45,"a","alv"
"644","lani","DBSOFF","PD05","Rater25",76,76,"a","alv"
"645","lani","DBSOFF","PD05","Rater26",79,50,"a","alv"
"646","lani","DBSOFF","PD05","Rater27",77,49,"a","alv"
"647","lani","DBSOFF","PD05","Rater28",64,71,"a","alv"
"648","lani","DBSOFF","PD05","Rater29",34,35,"a","alv"
"649","lani","DBSOFF","PD05","Rater30",59,51,"a","alv"
"650","lani","DBSOFF","PD05","Rater31",84,43,"a","alv"
"651","lani","DBSOFF","PD05","Rater32",76,26,"a","alv"
"652","lani","DBSOFF","PD05","Rater33",47,37,"a","alv"
"653","lani","DBSOFF","PD05","Rater34",17,18,"a","alv"
"654","lani","DBSOFF","PD05","Rater35",83,79,"a","alv"
"655","lani","DBSOFF","PD05","Rater36",101,101,"a","alv"
"656","lani","DBSOFF","PD05","Rater37",94,78,"a","alv"
"657","lani","DBSOFF","PD05","Rater38",70,64,"a","alv"
"658","lani","DBSOFF","PD05","Rater39",59,68,"a","alv"
"659","lani","DBSOFF","PD05","Rater40",85,47,"a","alv"
"660","lani","DBSOFF","PD05","Rater41",20,20,"a","alv"
"661","lani","DBSOFF","PD06","Rater1",80,34,"a","alv"
"662","lani","DBSOFF","PD06","Rater2",77,40,"a","alv"
"663","lani","DBSOFF","PD06","Rater3",101,67,"a","alv"
"664","lani","DBSOFF","PD06","Rater4",35,24,"a","alv"
"665","lani","DBSOFF","PD06","Rater5",55,51,"a","alv"
"666","lani","DBSOFF","PD06","Rater6",20,90,"a","alv"
"667","lani","DBSOFF","PD06","Rater7",98,54,"a","alv"
"668","lani","DBSOFF","PD06","Rater8",99,69,"a","alv"
"669","lani","DBSOFF","PD06","Rater9",54,72,"a","alv"
"670","lani","DBSOFF","PD06","Rater10",72,37,"a","alv"
"671","lani","DBSOFF","PD06","Rater11",65,42,"a","alv"
"672","lani","DBSOFF","PD06","Rater12",56,59,"a","alv"
"673","lani","DBSOFF","PD06","Rater13",51,62,"a","alv"
"674","lani","DBSOFF","PD06","Rater14",48,8,"a","alv"
"675","lani","DBSOFF","PD06","Rater15",55,68,"a","alv"
"676","lani","DBSOFF","PD06","Rater16",101,80,"a","alv"
"677","lani","DBSOFF","PD06","Rater17",44,69,"a","alv"
"678","lani","DBSOFF","PD06","Rater18",30,48,"a","alv"
"679","lani","DBSOFF","PD06","Rater19",80,1,"a","alv"
"680","lani","DBSOFF","PD06","Rater20",71,33,"a","alv"
"681","lani","DBSOFF","PD06","Rater21",62,40,"a","alv"
"682","lani","DBSOFF","PD06","Rater22",39,77,"a","alv"
"683","lani","DBSOFF","PD06","Rater23",31,43,"a","alv"
"684","lani","DBSOFF","PD06","Rater24",53,59,"a","alv"
"685","lani","DBSOFF","PD06","Rater25",70,62,"a","alv"
"686","lani","DBSOFF","PD06","Rater26",51,39,"a","alv"
"687","lani","DBSOFF","PD06","Rater27",56,75,"a","alv"
"688","lani","DBSOFF","PD06","Rater28",73,44,"a","alv"
"689","lani","DBSOFF","PD06","Rater29",26,14,"a","alv"
"690","lani","DBSOFF","PD06","Rater30",82,53,"a","alv"
"691","lani","DBSOFF","PD06","Rater31",91,30,"a","alv"
"692","lani","DBSOFF","PD06","Rater32",20,43,"a","alv"
"693","lani","DBSOFF","PD06","Rater33",101,91,"a","alv"
"694","lani","DBSOFF","PD06","Rater34",66,29,"a","alv"
"695","lani","DBSOFF","PD06","Rater35",64,77,"a","alv"
"696","lani","DBSOFF","PD06","Rater36",92,54,"a","alv"
"697","lani","DBSOFF","PD06","Rater37",95,61,"a","alv"
"698","lani","DBSOFF","PD06","Rater38",71,35,"a","alv"
"699","lani","DBSOFF","PD06","Rater39",76,10,"a","alv"
"700","lani","DBSOFF","PD06","Rater40",44,26,"a","alv"
"701","lani","DBSOFF","PD06","Rater41",58,52,"a","alv"
"702","lani","DBSOFF","PD07","Rater1",78,75,"a","alv"
"703","lani","DBSOFF","PD07","Rater2",57,56,"a","alv"
"704","lani","DBSOFF","PD07","Rater3",101,91,"a","alv"
"705","lani","DBSOFF","PD07","Rater4",78,51,"a","alv"
"706","lani","DBSOFF","PD07","Rater5",78,59,"a","alv"
"707","lani","DBSOFF","PD07","Rater6",77,65,"a","alv"
"708","lani","DBSOFF","PD07","Rater7",12,20,"a","alv"
"709","lani","DBSOFF","PD07","Rater8",94,87,"a","alv"
"710","lani","DBSOFF","PD07","Rater9",94,95,"a","alv"
"711","lani","DBSOFF","PD07","Rater10",51,22,"a","alv"
"712","lani","DBSOFF","PD07","Rater11",64,38,"a","alv"
"713","lani","DBSOFF","PD07","Rater12",89,83,"a","alv"
"714","lani","DBSOFF","PD07","Rater13",101,54,"a","alv"
"715","lani","DBSOFF","PD07","Rater14",48,55,"a","alv"
"716","lani","DBSOFF","PD07","Rater15",46,67,"a","alv"
"717","lani","DBSOFF","PD07","Rater16",61,80,"a","alv"
"718","lani","DBSOFF","PD07","Rater17",95,72,"a","alv"
"719","lani","DBSOFF","PD07","Rater18",75,78,"a","alv"
"720","lani","DBSOFF","PD07","Rater19",81,96,"a","alv"
"721","lani","DBSOFF","PD07","Rater20",52,27,"a","alv"
"722","lani","DBSOFF","PD07","Rater21",28,20,"a","alv"
"723","lani","DBSOFF","PD07","Rater22",55,100,"a","alv"
"724","lani","DBSOFF","PD07","Rater23",75,79,"a","alv"
"725","lani","DBSOFF","PD07","Rater24",65,64,"a","alv"
"726","lani","DBSOFF","PD07","Rater25",101,88,"a","alv"
"727","lani","DBSOFF","PD07","Rater26",96,86,"a","alv"
"728","lani","DBSOFF","PD07","Rater27",66,76,"a","alv"
"729","lani","DBSOFF","PD07","Rater28",22,33,"a","alv"
"730","lani","DBSOFF","PD07","Rater29",75,99,"a","alv"
"731","lani","DBSOFF","PD07","Rater30",80,33,"a","alv"
"732","lani","DBSOFF","PD07","Rater31",88,94,"a","alv"
"733","lani","DBSOFF","PD07","Rater32",62,55,"a","alv"
"734","lani","DBSOFF","PD07","Rater33",95,91,"a","alv"
"735","lani","DBSOFF","PD07","Rater34",80,76,"a","alv"
"736","lani","DBSOFF","PD07","Rater35",100,100,"a","alv"
"737","lani","DBSOFF","PD07","Rater36",82,60,"a","alv"
"738","lani","DBSOFF","PD07","Rater37",40,79,"a","alv"
"739","lani","DBSOFF","PD07","Rater38",101,94,"a","alv"
"740","lani","DBSOFF","PD07","Rater39",19,52,"a","alv"
"741","lani","DBSOFF","PD07","Rater40",101,101,"a","alv"
"742","lani","DBSOFF","PD07","Rater41",93,92,"a","alv"
"743","lani","DBSOFF","PD07","Rater42",30,84,"a","alv"
"744","lani","DBSOFF","PD08","Rater1",95,97,"a","alv"
"745","lani","DBSOFF","PD08","Rater2",83,84,"a","alv"
"746","lani","DBSOFF","PD08","Rater3",76,58,"a","alv"
"747","lani","DBSOFF","PD08","Rater4",58,58,"a","alv"
"748","lani","DBSOFF","PD08","Rater5",101,95,"a","alv"
"749","lani","DBSOFF","PD08","Rater6",79,51,"a","alv"
"750","lani","DBSOFF","PD08","Rater7",95,72,"a","alv"
"751","lani","DBSOFF","PD08","Rater8",100,101,"a","alv"
"752","lani","DBSOFF","PD08","Rater9",71,59,"a","alv"
"753","lani","DBSOFF","PD08","Rater10",84,101,"a","alv"
"754","lani","DBSOFF","PD08","Rater11",57,67,"a","alv"
"755","lani","DBSOFF","PD08","Rater12",79,62,"a","alv"
"756","lani","DBSOFF","PD08","Rater13",53,50,"a","alv"
"757","lani","DBSOFF","PD08","Rater14",101,101,"a","alv"
"758","lani","DBSOFF","PD08","Rater15",77,75,"a","alv"
"759","lani","DBSOFF","PD08","Rater16",89,93,"a","alv"
"760","lani","DBSOFF","PD08","Rater17",95,94,"a","alv"
"761","lani","DBSOFF","PD08","Rater18",82,86,"a","alv"
"762","lani","DBSOFF","PD08","Rater19",21,97,"a","alv"
"763","lani","DBSOFF","PD08","Rater20",65,89,"a","alv"
"764","lani","DBSOFF","PD08","Rater21",96,71,"a","alv"
"765","lani","DBSOFF","PD08","Rater22",45,57,"a","alv"
"766","lani","DBSOFF","PD08","Rater23",36,91,"a","alv"
"767","lani","DBSOFF","PD08","Rater24",97,83,"a","alv"
"768","lani","DBSOFF","PD08","Rater25",96,100,"a","alv"
"769","lani","DBSOFF","PD08","Rater26",101,95,"a","alv"
"770","lani","DBSOFF","PD08","Rater27",101,78,"a","alv"
"771","lani","DBSOFF","PD08","Rater28",81,93,"a","alv"
"772","lani","DBSOFF","PD08","Rater29",86,101,"a","alv"
"773","lani","DBSOFF","PD08","Rater30",28,27,"a","alv"
"774","lani","DBSOFF","PD08","Rater31",63,91,"a","alv"
"775","lani","DBSOFF","PD08","Rater32",93,101,"a","alv"
"776","lani","DBSOFF","PD08","Rater33",75,94,"a","alv"
"777","lani","DBSOFF","PD08","Rater34",79,82,"a","alv"
"778","lani","DBSOFF","PD08","Rater35",100,98,"a","alv"
"779","lani","DBSOFF","PD08","Rater36",101,101,"a","alv"
"780","lani","DBSOFF","PD08","Rater37",82,85,"a","alv"
"781","lani","DBSOFF","PD08","Rater38",22,26,"a","alv"
"782","lani","DBSOFF","PD08","Rater39",40,65,"a","alv"
"783","lani","DBSOFF","PD08","Rater40",52,92,"a","alv"
"784","lani","DBSOFF","PD08","Rater41",101,101,"a","alv"
"785","lani","DBSOFF","PD09","Rater1",60,100,"a","alv"
"786","lani","DBSOFF","PD09","Rater2",64,72,"a","alv"
"787","lani","DBSOFF","PD09","Rater3",51,94,"a","alv"
"788","lani","DBSOFF","PD09","Rater4",62,43,"a","alv"
"789","lani","DBSOFF","PD09","Rater5",68,90,"a","alv"
"790","lani","DBSOFF","PD09","Rater6",31,53,"a","alv"
"791","lani","DBSOFF","PD09","Rater7",61,91,"a","alv"
"792","lani","DBSOFF","PD09","Rater8",49,73,"a","alv"
"793","lani","DBSOFF","PD09","Rater9",100,99,"a","alv"
"794","lani","DBSOFF","PD09","Rater10",67,76,"a","alv"
"795","lani","DBSOFF","PD09","Rater11",101,99,"a","alv"
"796","lani","DBSOFF","PD09","Rater12",92,86,"a","alv"
"797","lani","DBSOFF","PD09","Rater13",66,36,"a","alv"
"798","lani","DBSOFF","PD09","Rater14",101,101,"a","alv"
"799","lani","DBSOFF","PD09","Rater15",66,83,"a","alv"
"800","lani","DBSOFF","PD09","Rater16",76,86,"a","alv"
"801","lani","DBSOFF","PD09","Rater17",36,68,"a","alv"
"802","lani","DBSOFF","PD09","Rater18",72,97,"a","alv"
"803","lani","DBSOFF","PD09","Rater19",65,76,"a","alv"
"804","lani","DBSOFF","PD09","Rater20",69,94,"a","alv"
"805","lani","DBSOFF","PD09","Rater21",68,61,"a","alv"
"806","lani","DBSOFF","PD09","Rater22",65,89,"a","alv"
"807","lani","DBSOFF","PD09","Rater23",93,93,"a","alv"
"808","lani","DBSOFF","PD09","Rater24",91,91,"a","alv"
"809","lani","DBSOFF","PD09","Rater25",83,82,"a","alv"
"810","lani","DBSOFF","PD09","Rater26",82,45,"a","alv"
"811","lani","DBSOFF","PD09","Rater27",27,52,"a","alv"
"812","lani","DBSOFF","PD09","Rater28",78,80,"a","alv"
"813","lani","DBSOFF","PD09","Rater29",92,76,"a","alv"
"814","lani","DBSOFF","PD09","Rater30",62,59,"a","alv"
"815","lani","DBSOFF","PD09","Rater31",82,92,"a","alv"
"816","lani","DBSOFF","PD09","Rater32",21,80,"a","alv"
"817","lani","DBSOFF","PD09","Rater33",61,42,"a","alv"
"818","lani","DBSOFF","PD09","Rater34",30,44,"a","alv"
"819","lani","DBSOFF","PD09","Rater35",78,66,"a","alv"
"820","lani","DBSOFF","PD09","Rater36",101,100,"a","alv"
"821","lani","DBSOFF","PD09","Rater37",90,66,"a","alv"
